"Item Lookup Code","URL","Found","Raw Description","Brand"
"734027904033","https://www.upcitemdb.com/upc/734027904033","No",,
"734027902053","https://www.upcitemdb.com/upc/734027902053","Yes","Ginger People Gingins Chewy Original Travel Packs , 1.6 OZ","The Ginger People"
"039978003959","https://www.upcitemdb.com/upc/039978003959","Yes","Bob’S Red Mill Paleo Pancake And Waffle Mix, 13 OZ","Bob's Red Mill"
"842234000971","https://www.upcitemdb.com/upc/842234000971","No",,
"687456213286","https://www.upcitemdb.com/upc/687456213286","Yes","Madegood Vanilla Crispy Squares, 6 Bars, Pack Of 6","Made Good"
"798304411263","https://www.upcitemdb.com/upc/798304411263","No",,
"074570080052","https://www.upcitemdb.com/upc/074570080052","Yes","Haagen-Dazs Mint Chip Ice Cream - 14oz","Haagen-Dazs"
"074570650576","https://www.upcitemdb.com/upc/074570650576","No",,
"074570034000","https://www.upcitemdb.com/upc/074570034000","Yes","Haagen-Dazs Coffee Ice Cream - 14oz","Haagen-Dazs"
"074570014002","https://www.upcitemdb.com/upc/074570014002","No",,
"812603017930","https://www.upcitemdb.com/upc/812603017930","Yes","Dark Chocolate Mint Bars Mint Chip Gelato, 2.5 Oz, 12 ct","TCHO"
"812603017848","https://www.upcitemdb.com/upc/812603017848","Yes","TCHO Classic Caramel Milk Chocolate - 2.5oz","Lindt"
"747479000604","https://www.upcitemdb.com/upc/747479000604","No",,
"747479000048","https://www.upcitemdb.com/upc/747479000048","Yes","Rao's Homemade Arabriata Sauce, 24-Ounce (Pack of 4)","Rao's"
"810291001583","https://www.upcitemdb.com/upc/810291001583","No",,
"689076762779","https://www.upcitemdb.com/upc/689076762779","Yes","Upton's Naturals Vegan Chorizo Seitan Crumbles - 8oz","Upton's Naturals"
"705105357713","https://www.upcitemdb.com/upc/705105357713","No",,
"853156007023","https://www.upcitemdb.com/upc/853156007023","Yes","Yerbae Yerbae  Sparkling Water, 12 oz","Yerbae"
"039153413009","https://www.upcitemdb.com/upc/039153413009","No",,
"896180001100","https://www.upcitemdb.com/upc/896180001100","Yes","McClure's Pickles Bloody Mary Mixer - Case of 6 - 32 oz.","McClure's"
"851087000014","https://www.upcitemdb.com/upc/851087000014","Yes","Peanut Butter & Co. Peanut Butter, Smooth Operator, 16-Ounce Jars (Pack of 6)","Peanut Butter & Co."
"743490000128","https://www.upcitemdb.com/upc/743490000128","No",,
"717256000332","https://www.upcitemdb.com/upc/717256000332","Yes","Bi-O-Kleen Bac-Out Stain and Odor Eliminator Foaming Action Spray, 32 Ounce","Biokleen"
"041390000829","https://www.upcitemdb.com/upc/041390000829","No",,
"000004139849","https://www.upcitemdb.com/upc/000004139849","No",,
"766000101757","https://www.upcitemdb.com/upc/766000101757","No",,
"041244001514","https://www.upcitemdb.com/upc/041244001514","Yes","Martinelli’S Apple Cider, 1.5 L Bottle","MARTINELLI'S"
"041244102501","https://www.upcitemdb.com/upc/041244102501","No",,
"000004124498","https://www.upcitemdb.com/upc/000004124498","No",,
"851107003032","https://www.upcitemdb.com/upc/851107003032","No",,
"851107003001","https://www.upcitemdb.com/upc/851107003001","Yes","Brew Dr. Kombucha Clear Mind - 14 fl oz","Brew Dr. Kombucha"
"859686004037","https://www.upcitemdb.com/upc/859686004037","Yes","barkTHINS, Dark Chocolate Mint, 4.7 Oz.","barkTHINS"
"728060104000","https://www.upcitemdb.com/upc/728060104000","No",,
"632565000654","https://www.upcitemdb.com/upc/632565000654","Yes","FIJI Natural Artesian Water - 23.7 fl oz Bottle","FIJI Water"
"810291001095","https://www.upcitemdb.com/upc/810291001095","No",,
"810291001064","https://www.upcitemdb.com/upc/810291001064","Yes","Tate'S Bake Shop Double Chocolate Chip Cookies, 7 Oz.","TATE'S BAKE SHOP"
"830028001105","https://www.upcitemdb.com/upc/830028001105","No",,
"858293002894","https://www.upcitemdb.com/upc/858293002894","Yes","The Seaweed Bath Awaken Purifying Detox Body Wash, 12 fl oz","The Seaweed Bath Co."
"657622821737","https://www.upcitemdb.com/upc/657622821737","No",,
"834183006999","https://www.upcitemdb.com/upc/834183006999","Yes","Alexia - Crispy Seasoned Potato Puffs 28.00 oz","Alexia"
"812907011092","https://www.upcitemdb.com/upc/812907011092","No",,
"853370006314","https://www.upcitemdb.com/upc/853370006314","Yes","Krave Sea Salt Original Beef Jerky - 2.7oz","Krave Jerky"
"041508800006","https://www.upcitemdb.com/upc/041508800006","Yes","San Pellegrino BG17849 San Pellegrino Water Mineral - 12x33. 8OZ","San Pellegrino"
"041508934688","https://www.upcitemdb.com/upc/041508934688","No",,
"041508800747","https://www.upcitemdb.com/upc/041508800747","Yes","Sanpellegrino Sparkling Fruit Beverages Limonata/Lemon - 6pk/11.15 fl oz Cans","Sanpellegrino"
"041508300360","https://www.upcitemdb.com/upc/041508300360","No",,
"041508300391","https://www.upcitemdb.com/upc/041508300391","Yes","Sanpellegrino - Pompelmo Single Can 11.15 fl oz","Sanpellegrino"
"074780000093","https://www.upcitemdb.com/upc/074780000093","Yes","Perrier - Sparkling Mineral Water - Lime 25.40 fl oz","Perrier"
"085693107045","https://www.upcitemdb.com/upc/085693107045","No",,
"852244003114","https://www.upcitemdb.com/upc/852244003114","Yes","Arctic Zero Lactose, GMO, Gluten & Fat Free Salted Caramel Creamy Ice Cream - 16","Arctic Zero"
"033617410016","https://www.upcitemdb.com/upc/033617410016","Yes","Wasa Crisp 'n Light 7 Grain, 4.9-Ounce Boxes (Pack of 10)","Wasa"
"856069005148","https://www.upcitemdb.com/upc/856069005148","No",,
"847847003524","https://www.upcitemdb.com/upc/847847003524","No","ROASTED GARLIC ORGANIC HUMMUS",
"853715003220","https://www.upcitemdb.com/upc/853715003220","No",,
"018627703358","https://www.upcitemdb.com/upc/018627703358","Yes","Kashi Organic Cereal, Island Vanilla, 16.3-Ounce Boxes (Pack of 4)","Kashi"
"018627703570","https://www.upcitemdb.com/upc/018627703570","No",,
"751217123487","https://www.upcitemdb.com/upc/751217123487","Yes","Ceres Juices Juice Peach, 33.8 Fl Oz","CERES JUICES"
"751217123494","https://www.upcitemdb.com/upc/751217123494","No",,
"865797000011","https://www.upcitemdb.com/upc/865797000011","Yes","Wild Things Snacks Wild Things  Almonds, 1.5 oz","Wild Things"
"011433112956","https://www.upcitemdb.com/upc/011433112956","Yes","Tandoor Chef Samosa with Chutney, 11 Ounce -- 6 per case.","Tandoor Chef"
"856769006346","https://www.upcitemdb.com/upc/856769006346","No",,
"079927110413","https://www.upcitemdb.com/upc/079927110413","Yes","Unique Pretzels, Multi-Grain Splits Pretzels, 11 Ounce (Pack of 12)","Unique Pretzels"
"074305006104","https://www.upcitemdb.com/upc/074305006104","No",,
"070718000807","https://www.upcitemdb.com/upc/070718000807","Yes","Bar Harbor All Natural Crab Bisque, 10.5-Ounce Cans (Pack of 6)","Bar Harbor"
"857597003262","https://www.upcitemdb.com/upc/857597003262","No",,
"857597003279","https://www.upcitemdb.com/upc/857597003279","Yes","Biena Chickpea Snacks, Sea Salt, 5 Ounce","Biena"
"767335020034","https://www.upcitemdb.com/upc/767335020034","No",,
"856481003180","https://www.upcitemdb.com/upc/856481003180","Yes","Lily's Dark Chocolate Premium Baking Chips, 9 Ounce","Amazing Innovation"
"039978002365","https://www.upcitemdb.com/upc/039978002365","Yes","Bobs Red Mill 5 lbs. Artisan Bread Flour","Bob's Red Mill"
"691535528017","https://www.upcitemdb.com/upc/691535528017","Yes","Nugo Dark Chocolate Coconut Bar, 1.76 Oz","NuGo"
"808124421165","https://www.upcitemdb.com/upc/808124421165","Yes","Mrs. Meyer's Clean Day Scented Soy Candle, Lemon Verbena Scent, 7.2 ounce candle","Mrs. Meyer's Clean Day"
"808124174511","https://www.upcitemdb.com/upc/808124174511","No",,
"808124147317","https://www.upcitemdb.com/upc/808124147317","Yes","Mrs. Meyer's Clean Day Laundry Detergent Bottle, Geranium Scent, 32 FL OZ","Mrs. Meyer's Clean Day"
"808124142640","https://www.upcitemdb.com/upc/808124142640","Yes","Mrs. Meyer's Clean Day Lemon Verbena Auto Dishwashing Packs (Pack of 6)","Mrs. Meyer's Clean Day"
"808124141483","https://www.upcitemdb.com/upc/808124141483","No",,
"808124141032","https://www.upcitemdb.com/upc/808124141032","Yes","Mrs. Meyer's Clean Day Liquid Dish Soap-16OZ BASIL LIQ DISH SOAP","Mrs Meyers Clean Day"
"808124131040","https://www.upcitemdb.com/upc/808124131040","No",,
"808124124400","https://www.upcitemdb.com/upc/808124124400","Yes","Mrs. Meyer's Clean Day Multi-Surface Concentrate Bottle, Lemon Verbena Scent, 32","Mrs. Meyer's Clean Day"
"808124121607","https://www.upcitemdb.com/upc/808124121607","No",,
"808124114418","https://www.upcitemdb.com/upc/808124114418","Yes","Mrs. Meyer's Lavender Multi-Surface Everyday Cleaner - 16 fl oz","Mrs. Meyer's Clean Day"
"808124111035","https://www.upcitemdb.com/upc/808124111035","No",,
"897351000823","https://www.upcitemdb.com/upc/897351000823","Yes","Hi Ball - Sparkling Energy Water Peach - 16 oz.","Hiball Inc."
"851552005018","https://www.upcitemdb.com/upc/851552005018","No",,
"075810023259","https://www.upcitemdb.com/upc/075810023259","Yes","San-J Tamari Gluten Free Soy Sauce Reduced Sodium, 10.0 FL OZ","San-J"
"810048011605","https://www.upcitemdb.com/upc/810048011605","Yes","Vosges Haut-Chocolat Smoke & Stout 72% Cocoa Chocolate, 3 Oz","VOSGES HAUT-CHOCOLAT"
"810048010974","https://www.upcitemdb.com/upc/810048010974","No",,
"859750003294","https://www.upcitemdb.com/upc/859750003294","Yes","Mavuno Harvest Organic Dried Fruit, Pineapple, 2 Ozbag","MAVUNO HARVEST"
"722252160195","https://www.upcitemdb.com/upc/722252160195","No",,
"722252192042","https://www.upcitemdb.com/upc/722252192042","Yes","CLIF Kid ZBAR Organic Chocolate Chip Snack Bars - 6ct","CLIF ZBAR"
"058449173120","https://www.upcitemdb.com/upc/058449173120","No",,
"058449450030","https://www.upcitemdb.com/upc/058449450030","Yes","Nature's Path Organic Instant Hot Oatmeal, Maple Nut, 8-Count Boxes (Pack of 6)","Nature's Path"
"058449771982","https://www.upcitemdb.com/upc/058449771982","Yes","Nature'S Path Love Crunch Premium Organic Granola Dark Chocolate Macaroon 11.5 o","Nature's Path"
"852909003459","https://www.upcitemdb.com/upc/852909003459","No",,
"854183006041","https://www.upcitemdb.com/upc/854183006041","Yes","Explore Cuisine Organic Edamame Spaghetti, 8 OZ","Explore Cuisine"
"829739500731","https://www.upcitemdb.com/upc/829739500731","No",,
"042272000487","https://www.upcitemdb.com/upc/042272000487","Yes","Amy's Breakfast Wrap, 5.5-Ounce Boxes","Amy's Kitchen"
"042272004010","https://www.upcitemdb.com/upc/042272004010","No",,
"042272000753","https://www.upcitemdb.com/upc/042272000753","Yes","Amy's - Pocket Sandwich - Organic Cheese Pizza 4.50 oz","Amy's"
"042272001286","https://www.upcitemdb.com/upc/042272001286","No",,
"042272008148","https://www.upcitemdb.com/upc/042272008148","No","VEGETABLE LASAGNA",
"042272011285","https://www.upcitemdb.com/upc/042272011285","No",,
"042272010561","https://www.upcitemdb.com/upc/042272010561","Yes","Amy's Frozen Three Cheese Kale Bowl - 8.5oz","Amy's"
"851093004099","https://www.upcitemdb.com/upc/851093004099","No",,
"849429000303","https://www.upcitemdb.com/upc/849429000303","Yes","ZEVIA ENERGY MANGO GINGER ZERO CALORIE 12 OZ","Zevia"
"017929745608","https://www.upcitemdb.com/upc/017929745608","Yes","Red Star Savory Nutritional Yeast Flakes, 5 oz Shaker","Red Star"
"602652199783","https://www.upcitemdb.com/upc/602652199783","No",,
"059290573220","https://www.upcitemdb.com/upc/059290573220","Yes","Carr's Table Water Crackers, Original, 4.25 Oz","Carr's"
"851035003326","https://www.upcitemdb.com/upc/851035003326","No",,
"722430290164","https://www.upcitemdb.com/upc/722430290164","No","CAYENNADE",
"850251004247","https://www.upcitemdb.com/upc/850251004247","No",,
"850251004018","https://www.upcitemdb.com/upc/850251004018","Yes","Skinny Pop Popcorn, 0.65 Ounce (Pack of 30)","SkinnyPop"
"073214001040","https://www.upcitemdb.com/upc/073214001040","Yes","Mezzetta Roasted Red Bell Peppers - 15oz","Mezzetta"
"073214009404","https://www.upcitemdb.com/upc/073214009404","Yes","Mezzetta Napa Valley Homemade Spicy Marinara, 25.0 OZ","Mezzetta"
"862692000238","https://www.upcitemdb.com/upc/862692000238","No",,
"856017003448","https://www.upcitemdb.com/upc/856017003448","Yes","Birch Benders Gluten Free Paleo Pancake Mix - 12oz","Birch Benders"
"043182008518","https://www.upcitemdb.com/upc/043182008518","No",,
"024182000870","https://www.upcitemdb.com/upc/024182000870","Yes","Eden Organic Great Northern Beans, No Salt Added, 15 Oz","EDEN"
"077326642252","https://www.upcitemdb.com/upc/077326642252","Yes","Tom's of Maine Natural Care Deodorant Solid, Woodspice, 2.25 oz (64 g) (Pack of ","Tom's of Maine"
"017077101325","https://www.upcitemdb.com/upc/017077101325","No",,
"813636020225","https://www.upcitemdb.com/upc/813636020225","Yes","Califia Farms Dairy-Free Better Half Unsweetened Coconut Cream & AlmondMilk - 16","Califia Farms"
"039047001404","https://www.upcitemdb.com/upc/039047001404","No",,
"857484006284","https://www.upcitemdb.com/upc/857484006284","Yes","Unreal Candy Coated Milk Chocolate Gems, 6 Oz","UNREAL®"
"079927110116","https://www.upcitemdb.com/upc/079927110116","Yes","Unique ""Splits"" Pretzels, 11 oz","Unique Pretzels"
"855235002813","https://www.upcitemdb.com/upc/855235002813","No",,
"855235002158","https://www.upcitemdb.com/upc/855235002158","Yes","Bruce Cost Ginger Ale - Blood Orange With Meyer Lemon - Case of 6 - 4/12 fl oz.","BRUCE"
"855235002134","https://www.upcitemdb.com/upc/855235002134","No",,
"855235002127","https://www.upcitemdb.com/upc/855235002127","No",,
"855235002110","https://www.upcitemdb.com/upc/855235002110","No",,
"076950450035","https://www.upcitemdb.com/upc/076950450035","Yes","Yogi Stomach Ease Tea, 16 Tea Bags (Pack of 6)","YOGI"
"076950450110","https://www.upcitemdb.com/upc/076950450110","No",,
"076950415331","https://www.upcitemdb.com/upc/076950415331","Yes","Yogi Chai Rooibos Tea, 16 Tea Bags (Pack of 6)","Yogi"
"076950450042","https://www.upcitemdb.com/upc/076950450042","No",,
"076950203532","https://www.upcitemdb.com/upc/076950203532","Yes","Yogi Soothing Caramel Bedtime Tea, 16 Tea Bags (Pack of 6)","YOGI"
"076950450363","https://www.upcitemdb.com/upc/076950450363","Yes","Yogi Super Antioxidant Green Tea, 16 Tea Bags (Pack of 6)","Yogi"
"852375003007","https://www.upcitemdb.com/upc/852375003007","No",,
"835228001023","https://www.upcitemdb.com/upc/835228001023","Yes","Bakery On Main Gluten Free Granola Bars, Double Chocolate, 6 Oz","Bakery On Main"
"835228006059","https://www.upcitemdb.com/upc/835228006059","No",,
"835228006011","https://www.upcitemdb.com/upc/835228006011","Yes","Bakery On Main Gluten Free Granola, Nutty Cranberry Maple, 12-Ounce Bags (Pack o","Bakery On Main"
"819153010183","https://www.upcitemdb.com/upc/819153010183","No",,
"687456213088","https://www.upcitemdb.com/upc/687456213088","Yes","MADEGOOD GRANOLA, CHOCOLATE BANANA GRANOLA BARS, SIX BARS","MADE GOOD"
"897463001169","https://www.upcitemdb.com/upc/897463001169","No",,
"850126007168","https://www.upcitemdb.com/upc/850126007168","Yes","Hippeas Organic Chickpea Puffs Bohemian Barbeque, 4 Oz. Bag","HIPPEAS"
"853169002015","https://www.upcitemdb.com/upc/853169002015","No",,
"853169002008","https://www.upcitemdb.com/upc/853169002008","No",,
"857944006052","https://www.upcitemdb.com/upc/857944006052","No",,
"858195003012","https://www.upcitemdb.com/upc/858195003012","Yes","Bitchin' Original Sauce - 8oz","Bitchin' Sauce"
"860521000121","https://www.upcitemdb.com/upc/860521000121","No",,
"859815002002","https://www.upcitemdb.com/upc/859815002002","Yes","OCHO Candy Caramel & Peanut Bar 42 g","OCHO Candy"
"080868000480","https://www.upcitemdb.com/upc/080868000480","No",,
"819898013159","https://www.upcitemdb.com/upc/819898013159","Yes","Back To Nature Cashew - Sea Salt Roasted Jumbo - Case Of 9 - 9 Oz.","Back to Nature"
"751217900996","https://www.upcitemdb.com/upc/751217900996","No",,
"852244003008","https://www.upcitemdb.com/upc/852244003008","No","PURELY CHOCOLATE NON-DAIRY FROZEN DESSERT, PURELY CHOCOLATE",
"852244003039","https://www.upcitemdb.com/upc/852244003039","Yes","Arctic Zero Lactose, Fat, GMO & Gluten Free Cookie Shake Creamy Ice Cream - 16oz","Arctic Zero"
"815709021207","https://www.upcitemdb.com/upc/815709021207","No",,
"857183005144","https://www.upcitemdb.com/upc/857183005144","Yes","Banza Chickpea Pasta White Cheddar Mac And Cheese, 5.5 Oz.","Banza"
"765667100806","https://www.upcitemdb.com/upc/765667100806","No",,
"025583006010","https://www.upcitemdb.com/upc/025583006010","Yes","Tofurky - Beer Brats with Microbrewed Full Sail Ale 14.00 oz","Tofurky"
"854758001044","https://www.upcitemdb.com/upc/854758001044","No",,
"854758001037","https://www.upcitemdb.com/upc/854758001037","Yes","NadaMoo! Organic Vanilla Bean Dairy-Free Frozen Dessert - 16oz","NadaMoo!"
"769933005017","https://www.upcitemdb.com/upc/769933005017","No",,
"180626000216","https://www.upcitemdb.com/upc/180626000216","Yes","Stumptown Original Cold Brew Coffee - 10.5 fl oz","Stumptown"
"073416197626","https://www.upcitemdb.com/upc/073416197626","Yes","Lundberg Family Farms Brown Long Grain Rice, 2 LB","Lundberg Family Farms"
"073416197640","https://www.upcitemdb.com/upc/073416197640","No",,
"041953075080","https://www.upcitemdb.com/upc/041953075080","Yes","Lavazza Gran Selezione Ground Coffee Blend, Dark Roast, 12-Ounce Bag","Lavazza"
"851916003278","https://www.upcitemdb.com/upc/851916003278","No",,
"851916003018","https://www.upcitemdb.com/upc/851916003018","Yes","Coolhaus Mint  Double Chocolate Ice Sandwich, 5.8 oz","COOLHAUS"
"851916003254","https://www.upcitemdb.com/upc/851916003254","No",,
"088702029291","https://www.upcitemdb.com/upc/088702029291","Yes","Bonne Maman Preserves Blackberry 13 oz","Bonne Maman"
"852909003480","https://www.upcitemdb.com/upc/852909003480","Yes","Califia Cold Brew Coffee Cafe Latte 48oz","Califia Farms"
"898403002277","https://www.upcitemdb.com/upc/898403002277","No",,
"742676400516","https://www.upcitemdb.com/upc/742676400516","No",", Double Green Matcha, 50-Count",
"742676400776","https://www.upcitemdb.com/upc/742676400776","No",,
"076840400058","https://www.upcitemdb.com/upc/076840400058","Yes","Ben & Jerry's Vanilla Ice Cream - 16oz","Ben & Jerry's"
"076840363957","https://www.upcitemdb.com/upc/076840363957","Yes","Ben & Jerry's Salted Caramel Core Ice Cream - 16oz","Ben & Jerry's"
"076840100477","https://www.upcitemdb.com/upc/076840100477","No",,
"076840100989","https://www.upcitemdb.com/upc/076840100989","Yes","Ben & Jerry's Ice Cream Phish Food - 16oz","Ben & Jerry's"
"076840101542","https://www.upcitemdb.com/upc/076840101542","No",,
"743234000285","https://www.upcitemdb.com/upc/743234000285","Yes","Joe Tea, Lemon 20 oz (12 count)","Joe Tea"
"743234000681","https://www.upcitemdb.com/upc/743234000681","No",,
"743234001749","https://www.upcitemdb.com/upc/743234001749","Yes","Joe Tea Unsweetened Black Tea 20 oz. (12 Bottles)","Joe Tea"
"743234000414","https://www.upcitemdb.com/upc/743234000414","Yes","Joe Tea, Half & Half 20 oz (12 count)","Joe Tea"
"852618001074","https://www.upcitemdb.com/upc/852618001074","No",,
"852618001081","https://www.upcitemdb.com/upc/852618001081","Yes","Metropolis Redline Espresso Medium Dark Roast Whole Bean Coffee - 12oz","Metropolis"
"000680000017","https://www.upcitemdb.com/upc/000680000017","No",,
"008274333336","https://www.upcitemdb.com/upc/008274333336","Yes","Reeds All Natural Jamaican Style Premium Ginger Brew Ginger Ale, 12 Fl. Oz., 4 C","Reed's"
"011259801133","https://www.upcitemdb.com/upc/011259801133","No",,
"011259806886","https://www.upcitemdb.com/upc/011259806886","Yes","Taste Nirvana Coconut Water, Pulp, 9.5 Fl Oz","TASTE NIRVANA"
"011433110587","https://www.upcitemdb.com/upc/011433110587","No",,
"015665220304","https://www.upcitemdb.com/upc/015665220304","Yes","Smart Puffs Real Wisconsin Cheddar, 4.5-Ounce Bags (Pack of 12)","Pirate Brands"
"015839000039","https://www.upcitemdb.com/upc/015839000039","Yes","Garden Of Eatin' B07080 Garden Of Eatin Tortilla Chips Red Hot Blues -12x8. 1oz","Garden of Eatin'"
"017077102322","https://www.upcitemdb.com/upc/017077102322","No",,
"018788102502","https://www.upcitemdb.com/upc/018788102502","Yes","Redmond Real Salt Ancient Fine Sea Salt, 26.0 OZ","REDMOND"
"020662000026","https://www.upcitemdb.com/upc/020662000026","No",,
"020662000330","https://www.upcitemdb.com/upc/020662000330","Yes","Newman's Own Ranch Dressing 16 oz","Newman's Own"
"022506002005","https://www.upcitemdb.com/upc/022506002005","No",,
"022506137202","https://www.upcitemdb.com/upc/022506137202","Yes","Spectrum Culinary Organic Canola Oil, 32 fl. oz.","Spectrum"
"024182002522","https://www.upcitemdb.com/upc/024182002522","Yes","Eden Foods Organic Aduki Beans, 15 Oz","Eden Foods"
"024182002553","https://www.upcitemdb.com/upc/024182002553","No",,
"024182200348","https://www.upcitemdb.com/upc/024182200348","Yes","Vermont Village Cannery Organic Apple Cider Vinegar, 16 Fl Oz","VERMONT ORGANIC"
"025583006027","https://www.upcitemdb.com/upc/025583006027","Yes","Tofurky Organic Vegan Original Italian Sausage - 14oz","Tofurky"
"027271112287","https://www.upcitemdb.com/upc/027271112287","No",,
"027271115288","https://www.upcitemdb.com/upc/027271115288","Yes","Brianna's Dijon Honey Mustard Dressing - 12oz","Briannas"
"027271120282","https://www.upcitemdb.com/upc/027271120282","No",,
"030985041002","https://www.upcitemdb.com/upc/030985041002","Yes","DERMA E Ultra Lift Firming DMAE Moisturizer – 2 oz","derma e"
"032917000323","https://www.upcitemdb.com/upc/032917000323","Yes","Traditional Medicinals Organic Nighty Night, 16-Count Boxes (Pack of 6)","Traditional Medicinals"
"032917000545","https://www.upcitemdb.com/upc/032917000545","No",,
"032917001023","https://www.upcitemdb.com/upc/032917001023","Yes","Traditional Medicinals Organic Ginger Aid, 16-Count Boxes (Pack of 6)","Traditional Medicinals"
"032917001894","https://www.upcitemdb.com/upc/032917001894","No",,
"033617007032","https://www.upcitemdb.com/upc/033617007032","Yes","Wasa Multi Grain Crispbread, 9.7 Ounce Packages (Pack of 12)","Wasa"
"039047001152","https://www.upcitemdb.com/upc/039047001152","No",,
"041224212503","https://www.upcitemdb.com/upc/041224212503","Yes","Roland: Minced Clams 6.5 Oz","Roland"
"041570044261","https://www.upcitemdb.com/upc/041570044261","Yes","Blue Diamond Nut Thins Almond - 4.25oz","Blue Diamond Almonds"
"041570068366","https://www.upcitemdb.com/upc/041570068366","No",,
"041757014216","https://www.upcitemdb.com/upc/041757014216","Yes","The Laughing Cow Garlic & Herb Spreadable Cheese - 6oz","Laughing Cow"
"042272000210","https://www.upcitemdb.com/upc/042272000210","No",,
"042272000302","https://www.upcitemdb.com/upc/042272000302","Yes","Amy's Macaroni & Cheese 9 oz","Amy's Kitchen"
"042272000517","https://www.upcitemdb.com/upc/042272000517","No",,
"042272000715","https://www.upcitemdb.com/upc/042272000715","Yes","Amy's Bean and Cheese Frozen Burrito - 6oz","Amy's"
"042272000852","https://www.upcitemdb.com/upc/042272000852","No",,
"042272001231","https://www.upcitemdb.com/upc/042272001231","Yes","Amy's - Nacho Snacks - Cheese & Bean 6.00 oz","Amy's"
"042272001613","https://www.upcitemdb.com/upc/042272001613","No",,
"042272001767","https://www.upcitemdb.com/upc/042272001767","Yes","Amy's Pesto Frozen Tortellini Bowls - 9.5oz","Amy's"
"042272001996","https://www.upcitemdb.com/upc/042272001996","Yes","Amy's Frozen Margherita Pizza - 13oz","Amy's"
"042272002665","https://www.upcitemdb.com/upc/042272002665","No",,
"042272003532","https://www.upcitemdb.com/upc/042272003532","Yes","Amy's Gluten Free Bean and Cheese Frozen Burrito - 5.5oz","Amy's"
"042272005055","https://www.upcitemdb.com/upc/042272005055","No",,
"042272005079","https://www.upcitemdb.com/upc/042272005079","Yes","Amy's Organic Minestrone Soup, Low Fat, Vegan, 14.1-Ounce","Amy's Kitchen"
"042272005147","https://www.upcitemdb.com/upc/042272005147","No",,
"042272005352","https://www.upcitemdb.com/upc/042272005352","Yes","Amy's Organic Lentil Vegetable Soup, 14.5-Ounce Cans (Pack of 12)","Amy's Organic"
"042272005475","https://www.upcitemdb.com/upc/042272005475","Yes","Amy's Organic Fire Roasted Southwest Vegetable Soup,14.3 Ounce Cans (Pack of 6)","Amy's"
"042272005512","https://www.upcitemdb.com/upc/042272005512","No",,
"042272005642","https://www.upcitemdb.com/upc/042272005642","Yes","Amys, Soup Spnsh Rice&Red Bean, 14.7 OZ","Amy's Organic"
"042608432029","https://www.upcitemdb.com/upc/042608432029","No",,
"042608470069","https://www.upcitemdb.com/upc/042608470069","Yes","Lakewood Organic Coconut Blend Juice Nectar, 32 Fl Oz","LAKEWOOD ORGANIC®"
"047469059644","https://www.upcitemdb.com/upc/047469059644","No",,
"049733091015","https://www.upcitemdb.com/upc/049733091015","Yes","Cholula Hot Sauce, Original, 5 Oz","Cholula"
"051381882600","https://www.upcitemdb.com/upc/051381882600","Yes","Aura Cacia Aromatherapy Bubble Bath, Relaxing Lavender, 13 fluid ounce bottle (P","Aura Cacia"
"051381885786","https://www.upcitemdb.com/upc/051381885786","No",,
"051381886165","https://www.upcitemdb.com/upc/051381886165","Yes","Aura Cacia Mineral Bath - Relaxing Lavender 2.5 oz Pkg.","Aura Cacia"
"051500031162","https://www.upcitemdb.com/upc/051500031162","No",,
"051651093699","https://www.upcitemdb.com/upc/051651093699","Yes","MaraNatha All Natural No Stir Almond Butter Crunchy - 12oz","MaraNatha"
"052603041805","https://www.upcitemdb.com/upc/052603041805","Yes","Pacific Natural Foods Organic Creamy Butternut Squash Soup, 32 fl oz","Pacific Foods"
"052603042550","https://www.upcitemdb.com/upc/052603042550","No",,
"058449450009","https://www.upcitemdb.com/upc/058449450009","Yes","Nature's Path Organic Instant Hot Oatmeal, Variety Pack of Four Flavors, 8-Count","Nature's Path"
"058449770503","https://www.upcitemdb.com/upc/058449770503","No",,
"058449771432","https://www.upcitemdb.com/upc/058449771432","Yes","Nature's Path Organic Flax Plus Maple Pecan Crunch Cereal, 11.5-Ounce Boxes (Pac","Nature's Path"
"058449777007","https://www.upcitemdb.com/upc/058449777007","No",,
"058449860037","https://www.upcitemdb.com/upc/058449860037","Yes","EnviroKidz Organic Chocolate  Koala Crisp Cereal, 11.5-Ounce Boxes (Pack of 6)","EnviroKidz"
"070177154035","https://www.upcitemdb.com/upc/070177154035","Yes","Twinings of London Variety Pack Black Tea Bags , 20 Ct., 1.41 oz.","Twinings"
"070177154196","https://www.upcitemdb.com/upc/070177154196","No",,
"070177171674","https://www.upcitemdb.com/upc/070177171674","Yes","Twinings Earl Grey Decaf Tea, Tea Bags, 20-Count Boxes (Pack of 6)","Twinings"
"070177513047","https://www.upcitemdb.com/upc/070177513047","No",,
"070234017501","https://www.upcitemdb.com/upc/070234017501","Yes","Victoria Vegan Vodka Pasta Sauce - 18 oz","Victoria"
"070734000034","https://www.upcitemdb.com/upc/070734000034","No",,
"070734000102","https://www.upcitemdb.com/upc/070734000102","Yes","Celestial Seasonings, Chamomile Herbal Tea, Tea Bags, 20 Ct","Celestial Seasonings"
"070734053177","https://www.upcitemdb.com/upc/070734053177","Yes","Celestial Seasonings Lemon Zinger Herbal Tea, 20 Count Box","Celestial Seasonings"
"071012041053","https://www.upcitemdb.com/upc/071012041053","No",,
